tweet_id,date,tweet_body,roberta_sentiment,roberta_pos_score,roberta_neg_score,roberta_neu_score,sentiment_polarity,like_count,retweet_count,engagement_score,Open,Close,pct_change
1767540775762411525,2024-03-12,"This law is not just about TikTok, it is about censorship and government control!

If it were just about TikTok, it would only cite “foreign control” as the issue, but it does not.",negative,0.028482886,0.53779566,0.43372142,-0.50931275,95341,29264,124605,177.77000427246094,177.5399932861328,-0.1293868373742042
1767418506373632369,2024-03-12,“The Cuomover”,neutral,0.11197814,0.17527196,0.7127499,-0.063293815,49866,5728,55594,177.77000427246094,177.5399932861328,-0.1293868373742042
1767289251027169764,2024-03-11,People should be very concerned about the biases being programmed into AI,negative,0.008999673,0.6447455,0.34625483,-0.6357459,51716,12714,64430,175.4499969482422,177.77000427246094,1.3223182471203765
1767273166374633895,2024-03-11,"Exactly. 

Any organization that puts “Trust” in their name cannot trusted, as that is obviously a euphemism for censorship.

We are changing the name of our Trust &amp; Safety group, to simply @Safety. Trust is something that must be earned.

The goal of our Safety team is simply to",neutral,0.08808941,0.36399034,0.5479203,-0.27590093,59426,8236,67662,175.4499969482422,177.77000427246094,1.3223182471203765
1767249850171572610,2024-03-11,"Exactly. Increasing illegals boosts Dem voting power, causing them to recruit even more!

If Dems win President, House &amp; Senate (with enough seats to overcome filibuster), they’ll grant citizenship to all illegals &amp; America will become a permanent one-party deep socialist state.",neutral,0.1235376,0.4095794,0.46688297,-0.2860418,120657,35323,155980,175.4499969482422,177.77000427246094,1.3223182471203765
1767246713662722463,2024-03-11,"More Presidential and House of Representatives electoral votes will be assigned to the new illegals Biden has let in than the population of 40 US states.
 
Let that sink in.",negative,0.03998432,0.48110774,0.4789079,-0.44112343,75904,27084,102988,175.4499969482422,177.77000427246094,1.3223182471203765
1767227067723083977,2024-03-11,Absolutely,neutral,0.31106195,0.23299025,0.45594782,0.0780717,61340,8540,69880,175.4499969482422,177.77000427246094,1.3223182471203765
1767112810058682878,2024-03-11,Exactly,neutral,0.2489008,0.21627551,0.5348236,0.032625288,126088,30076,156164,175.4499969482422,177.77000427246094,1.3223182471203765
1767079531108532495,2024-03-11,"Now, 10 times as many people per year are “pouring over the border”, to use Obama’s words.

America is 4% of Earth’s population. If even 1% of Earth moves here – and there is every incentive to do so – that is 80 million people.",negative,0.06544748,0.5011203,0.43343216,-0.43567285,121370,35889,157259,175.4499969482422,177.77000427246094,1.3223182471203765
1767057222633464165,2024-03-11,"Two Falcon 9 launches today, carrying 4 Terabits/second of capacity to orbit",neutral,0.08011437,0.006273267,0.91361237,0.0738411,30471,3138,33609,175.4499969482422,177.77000427246094,1.3223182471203765
1766192854378934374,2024-03-08,Tesla is hardcore,neutral,0.19855145,0.17478892,0.6266597,0.023762524,44009,4000,48009,181.5,175.33999633789062,-3.39394141163051
1766180391553990660,2024-03-08,Good progress by the SpaceX Starlink team on reducing ping (latency)!,positive,0.93009186,0.001848332,0.068059884,0.9282435,33904,3561,37465,181.5,175.33999633789062,-3.39394141163051
1766120380295504185,2024-03-08,Growth continues,neutral,0.39103875,0.025722241,0.583239,0.3653165,39055,3658,42713,181.5,175.33999633789062,-3.39394141163051
1765986054228598859,2024-03-08,Some interesting points,positive,0.76574713,0.010630711,0.22362223,0.7551164,57091,9077,66168,181.5,175.33999633789062,-3.39394141163051
1765851185410384302,2024-03-07,Every parent should read this,neutral,0.40883556,0.04811745,0.54304695,0.3607181,91092,15967,107059,174.35000610351562,178.64999389648438,2.466296324885557
1765831716113977731,2024-03-07,Car talk with Tesla,neutral,0.1058228,0.065523185,0.82865393,0.040299617,21344,2260,23604,174.35000610351562,178.64999389648438,2.466296324885557
1765830168453550392,2024-03-07,Doesn’t it seem odd to vote against deporting illegals who commit a crime?,negative,0.010105343,0.7741684,0.21572626,-0.764063,221567,51139,272706,174.35000610351562,178.64999389648438,2.466296324885557
1765808884696977684,2024-03-07,Exactly,neutral,0.2489008,0.21627551,0.5348236,0.032625288,52943,9739,62682,174.35000610351562,178.64999389648438,2.466296324885557
1765675808520032651,2024-03-07,No kidding …,neutral,0.16911411,0.12843885,0.70244706,0.040675268,104393,22911,127304,174.35000610351562,178.64999389648438,2.466296324885557
1765671381843296458,2024-03-07,Southern Poverty Law Center is a scam,negative,0.004945041,0.91900563,0.0760493,-0.9140606,71644,18615,90259,174.35000610351562,178.64999389648438,2.466296324885557
1765671135151108333,2024-03-07,Alarming,neutral,0.06598241,0.27364776,0.66036975,-0.20766535,72685,17425,90110,174.35000610351562,178.64999389648438,2.466296324885557
1765405574525542779,2024-03-06,"This is obvious. 

Incentives drive behavior.

Until the loss of votes from ushering in vast numbers of illegal immigrants exceeds the likely gain of votes over time (as they are gradually legalized), the Democratic Party has a strong incentive to maximize illegal immigration.",negative,0.051187128,0.55907226,0.38974062,-0.5078851,107295,29223,136518,179.99000549316406,176.5399932861328,-1.916779877626194
1765394687957823734,2024-03-06,"Don’t want to brag, but I think I’m aging rather well for being 5000 years old ☺️",positive,0.9525614,0.0026337318,0.04480485,0.9499276,81825,5780,87605,179.99000549316406,176.5399932861328,-1.916779877626194
1765091257578049642,2024-03-05,Join the @xAI London office!,neutral,0.26733732,0.0056700045,0.7269926,0.2616673,13599,1732,15331,183.0500030517578,180.7400054931641,-1.2619489320306454
1765074104686936143,2024-03-05,Real-time systems ftw,neutral,0.10361926,0.0948362,0.80154455,0.008783065,35140,4414,39554,183.0500030517578,180.7400054931641,-1.2619489320306454
1765068823236055226,2024-03-05,I hope more people like Marty run for office,positive,0.62831646,0.027881067,0.3438025,0.6004354,35065,5468,40533,183.0500030517578,180.7400054931641,-1.2619489320306454
1765046380018401322,2024-03-05,America will fall if it tries to absorb the world. That is why I am banging the drum so much about this issue.,negative,0.05497208,0.5296412,0.41538674,-0.47466913,163078,31638,194716,183.0500030517578,180.7400054931641,-1.2619489320306454
1765027342907261068,2024-03-05,"Someone should download the CBP One app and make a step by step video of this insanity. 

That’s a lot of planes and a lot of airports. Amazing that they kept this secret for so long.",negative,0.05022376,0.7058692,0.24390712,-0.65564543,115035,37709,152744,183.0500030517578,180.7400054931641,-1.2619489320306454
1765024395217473996,2024-03-05,"Treason indeed! Ushering in vast numbers of illegals is why Secretary Mayorkas was impeached by the House.

They are importing voters. This is why groups on the far left fight so hard to stop voter ID requirements, under the absurd guise of protecting the right to vote.",negative,0.011284375,0.83721995,0.15149564,-0.8259356,226189,70490,296679,183.0500030517578,180.7400054931641,-1.2619489320306454
1764976308977594418,2024-03-05,"In case you were wondering how superconductors work, this is a good explanation. They are a very interesting phenomenon and may prove economically useful, but are not a hard requirement for a sustainable energy future. 

Physics has many powerful tools of reasoning to understand",positive,0.9602351,0.0027606967,0.037004247,0.9574744,54660,8696,63356,183.0500030517578,180.7400054931641,-1.2619489320306454
1764885777048080829,2024-03-05,And some people still believe the news 🤯,negative,0.043963943,0.52882236,0.4272137,-0.48485842,44112,8417,52529,183.0500030517578,180.7400054931641,-1.2619489320306454
1764879594056733091,2024-03-05,"Google and Facebook/Instagram have a strong political bias. Hard to say if they were the deciding factor in any given election, but they certainly put their thumb on the scale. 

That video of Google execs holding an all-hands struggle session after Trump won was disturbing.",negative,0.014205388,0.7730163,0.2127783,-0.7588109,70817,20349,91166,183.0500030517578,180.7400054931641,-1.2619489320306454
1764864406511567061,2024-03-05,"Being attacked by 60 Mins is like being gummed by a very old man who forgot to put in his dentures – gross, but ineffective",negative,0.001957993,0.97494644,0.023095546,-0.9729884,118224,14622,132846,183.0500030517578,180.7400054931641,-1.2619489320306454
1764862555950834137,2024-03-05,“Frickin’ lasers in space!” https://t.co/RqQTzDbnWb,negative,0.05452905,0.6088049,0.336666,-0.5542758,22621,2661,25282,183.0500030517578,180.7400054931641,-1.2619489320306454
1764857568952766693,2024-03-05,"The sheer insanity of that actual response from Google’s AI is staggering! They will fix it to be less obvious in the future, but the bias will still be in there. 

AI mirrors the mistakes of its creators. 

When people wonder how things might go wrong if AI controlled the world,",negative,0.03531715,0.74395055,0.22073227,-0.7086334,111499,23282,134781,183.0500030517578,180.7400054931641,-1.2619489320306454
1764844959956386047,2024-03-05,Great work by the @SpaceX team,positive,0.9664692,0.0019986497,0.031532142,0.96447057,23033,2269,25302,183.0500030517578,180.7400054931641,-1.2619489320306454
1764777475412725919,2024-03-04,2017 feels so long ago,neutral,0.07506421,0.454205,0.47073072,-0.3791408,25547,2685,28232,198.72999572753903,188.13999938964844,-5.328836393882681
1764700900759634298,2024-03-04,Starship Flight 3 preparing for launch,neutral,0.091132216,0.007930224,0.90093756,0.08320199,56689,6271,62960,198.72999572753903,188.13999938964844,-5.328836393882681
1763451526226325897,2024-03-01,The sleeper has awoken,neutral,0.05579536,0.25171053,0.69249415,-0.19591518,138175,11361,149536,200.5200042724609,202.63999938964844,1.057248689416014
1763445913740054728,2024-03-01,Starlink now available in Mongolia!,positive,0.54448134,0.0030076643,0.45251095,0.5414737,91323,9318,100641,200.5200042724609,202.63999938964844,1.057248689416014
1763427044447199392,2024-03-01,"People who get their news from legacy TV live in a fake alternate reality. 

Those so-called “toughest reforms” would have made  invasion-level migration permanent. 

That diabolical “Border Bill” deserved to die and shame on those who supported it.",negative,0.0070773344,0.906407,0.08651567,-0.89932966,224165,53872,278037,200.5200042724609,202.63999938964844,1.057248689416014
1887990227719045174,2025-02-07,This is so crazy!,negative,0.24186166,0.4918187,0.26631966,-0.24995704,139218,45132,184350,370.1900024414063,361.6199951171875,-2.315029381587707
1887989445292380192,2025-02-07,Oh the irony 😂,neutral,0.33651403,0.21175681,0.45172912,0.124757215,101150,13657,114807,370.1900024414063,361.6199951171875,-2.315029381587707
1887979511574147199,2025-02-07,More taxpayer money saved,positive,0.57680994,0.034897443,0.3882926,0.5419125,150469,31012,181481,370.1900024414063,361.6199951171875,-2.315029381587707
1887972336847962314,2025-02-07,This building is now occupied by @CBP,neutral,0.032747965,0.038479764,0.9287723,-0.0057317987,215291,27737,243028,370.1900024414063,361.6199951171875,-2.315029381587707
1887966796290080849,2025-02-07,Balanced budget is going to happen,neutral,0.39437097,0.015346786,0.5902822,0.37902418,290100,38897,328997,370.1900024414063,361.6199951171875,-2.315029381587707
1887966379027874076,2025-02-07,Accurate 🤣🤣,neutral,0.31454378,0.1520539,0.5334024,0.16248989,119463,14428,133891,370.1900024414063,361.6199951171875,-2.315029381587707
1887957783783391423,2025-02-07,"🫡

He will be brought back. 

To err is human, to forgive divine.",neutral,0.44447315,0.027214637,0.52831215,0.4172585,189071,19797,208868,370.1900024414063,361.6199951171875,-2.315029381587707
1887886372955980119,2025-02-07,Make Europe Great Again!,positive,0.90718913,0.0058126412,0.08699823,0.9013765,63186,13451,76637,370.1900024414063,361.6199951171875,-2.315029381587707
1887885293866393619,2025-02-07,"What the hell?

Certainly improper, possibly criminal.",negative,0.0035067801,0.95836085,0.038132377,-0.9548541,167272,39055,206327,370.1900024414063,361.6199951171875,-2.315029381587707
1887883102397124774,2025-02-07,Great idea!,positive,0.95480484,0.005026269,0.040168833,0.94977856,114190,18363,132553,370.1900024414063,361.6199951171875,-2.315029381587707
1887866375894384848,2025-02-07,The Democrats really want their bribe money,negative,0.011241948,0.74220294,0.24655508,-0.73096097,98212,21000,119212,370.1900024414063,361.6199951171875,-2.315029381587707
1887866185032597652,2025-02-07,True,neutral,0.40516117,0.0926248,0.502214,0.31253636,34729,5619,40348,370.1900024414063,361.6199951171875,-2.315029381587707
1887863227758809534,2025-02-07,True,neutral,0.40516117,0.0926248,0.502214,0.31253636,64556,7823,72379,370.1900024414063,361.6199951171875,-2.315029381587707
1887861878497415453,2025-02-07,Confirm Kash now,neutral,0.03305442,0.12326777,0.84367776,-0.09021335,530313,69048,599361,370.1900024414063,361.6199951171875,-2.315029381587707
1887860904609411291,2025-02-07,Absolutely,neutral,0.31106195,0.23299025,0.45594782,0.0780717,140794,35401,176195,370.1900024414063,361.6199951171875,-2.315029381587707
1887859282030330046,2025-02-07,Doesn’t that seem odd? 🤔,neutral,0.055126116,0.31421855,0.63065535,-0.25909245,233863,77808,311671,370.1900024414063,361.6199951171875,-2.315029381587707
1887857194693021738,2025-02-07,Unbelievable,negative,0.02242788,0.850334,0.1272381,-0.82790613,164436,31119,195555,370.1900024414063,361.6199951171875,-2.315029381587707
1887855509396447422,2025-02-07,"True. 

Soros figured out how to leverage a relatively small amount of his money into massive taxpayer money.",neutral,0.17021318,0.1758401,0.6539467,-0.005626917,133571,30266,163837,370.1900024414063,361.6199951171875,-2.315029381587707
1887850672973816086,2025-02-07,The Democratic Party is dying by their own hand,negative,0.00412103,0.93230903,0.0635699,-0.928188,68485,8816,77301,370.1900024414063,361.6199951171875,-2.315029381587707
1887723603250020604,2025-02-07,Thanks,neutral,0.34223002,0.081309594,0.5764604,0.26092044,83971,18916,102887,370.1900024414063,361.6199951171875,-2.315029381587707
1887723221610283458,2025-02-07,"American weapons programs need to be completely redone. 

The current strategy is to build a small number of weapons at a high price to fight yesterday’s war. 

Unless there are immediate and dramatic changes made, America will lose the next war very badly.",negative,0.014625719,0.80134344,0.18403082,-0.7867177,100078,15781,115859,370.1900024414063,361.6199951171875,-2.315029381587707
1887710700912472443,2025-02-07,"Anyone want to create a hard-hitting show on 𝕏 called 69 Minutes?

I will actually fund it!",neutral,0.43502605,0.012722959,0.55225104,0.42230308,281290,30088,311378,370.1900024414063,361.6199951171875,-2.315029381587707
1887710193850401075,2025-02-07,The results are clear 😂,neutral,0.38138404,0.07585299,0.542763,0.30553105,78074,8610,86684,370.1900024414063,361.6199951171875,-2.315029381587707
1887703208169980007,2025-02-07,"Personally, I voted for Big Balls",neutral,0.14623767,0.21653278,0.6372295,-0.07029511,392763,35157,427920,370.1900024414063,361.6199951171875,-2.315029381587707
1887703076150087758,2025-02-07,Best chyron ever 🤣🤣,positive,0.93240625,0.005600306,0.061993465,0.9268059,64684,7244,71928,370.1900024414063,361.6199951171875,-2.315029381587707
1887702076299309172,2025-02-07,Absolutely,neutral,0.31106195,0.23299025,0.45594782,0.0780717,27654,3522,31176,370.1900024414063,361.6199951171875,-2.315029381587707
1887700708201296188,2025-02-07,They wasted $100B of taxpayer money!,negative,0.008519347,0.9233106,0.06817013,-0.9147912,139748,24665,164413,370.1900024414063,361.6199951171875,-2.315029381587707
1887700190775153039,2025-02-07,"Oh no, I can’t believe they doxxed @DOGE 😱",negative,0.011264452,0.8810355,0.107700035,-0.86977106,103006,11098,114104,370.1900024414063,361.6199951171875,-2.315029381587707
1887694777153458195,2025-02-07,60 Minutes has destroyed their own reputation,negative,0.002725972,0.94576794,0.05150608,-0.943042,112049,15238,127287,370.1900024414063,361.6199951171875,-2.315029381587707
1887674787494826286,2025-02-07,Indeed,neutral,0.16750957,0.16654745,0.6659429,0.0009621233,74895,11819,86714,370.1900024414063,361.6199951171875,-2.315029381587707
1887673817633259744,2025-02-07,Doesn’t it seem odd that none of the supposed beneficiaries of USAID are complaining? Just the government-funded “NGOs”. 🤔,negative,0.0413864,0.576425,0.38218853,-0.5350386,133630,25430,159060,370.1900024414063,361.6199951171875,-2.315029381587707
1887672075633950947,2025-02-07,Exactly! 🇺🇸🇺🇸,positive,0.536898,0.06150874,0.40159327,0.47538927,62652,10066,72718,370.1900024414063,361.6199951171875,-2.315029381587707
1887610774895370393,2025-02-06,Cool,positive,0.7715886,0.009975352,0.21843603,0.76161325,308731,35673,344404,373.0299987792969,374.3200073242188,0.3458189821578304
1887606010400944251,2025-02-06,Freedom of speech!,neutral,0.18877505,0.19565223,0.61557275,-0.006877184,342115,61668,403783,373.0299987792969,374.3200073242188,0.3458189821578304
1887580357551399143,2025-02-06,And many other government departments,neutral,0.04489217,0.24851131,0.70659655,-0.20361915,110594,21498,132092,373.0299987792969,374.3200073242188,0.3458189821578304
1887550861695422477,2025-02-06,Seven good years of Falcon Heavy,positive,0.7032319,0.011607405,0.28516078,0.69162446,103316,10406,113722,373.0299987792969,374.3200073242188,0.3458189821578304
1887541373840097716,2025-02-06,Exactly,neutral,0.2489008,0.21627551,0.5348236,0.032625288,50302,9570,59872,373.0299987792969,374.3200073242188,0.3458189821578304
1887539627612844121,2025-02-06,60 Minutes is/was a propaganda arm of the radical left,negative,0.01098367,0.64326525,0.3457511,-0.6322816,143707,18824,162531,373.0299987792969,374.3200073242188,0.3458189821578304
1887539305154797716,2025-02-06,At least,neutral,0.31161022,0.18964444,0.49874532,0.12196578,41847,7479,49326,373.0299987792969,374.3200073242188,0.3458189821578304
1887538325126262835,2025-02-06,Exactly,neutral,0.2489008,0.21627551,0.5348236,0.032625288,68257,13264,81521,373.0299987792969,374.3200073242188,0.3458189821578304
1887537569858003286,2025-02-06,"Inquiring minds want to know why @SenatorDurbin has blocked release of the Epstein client list for years. 

What could possibly be the reason? 🤔",negative,0.013406734,0.5884484,0.3981449,-0.57504165,235998,64102,300100,373.0299987792969,374.3200073242188,0.3458189821578304
1887535601341051108,2025-02-06,Why should American taxpayer dollars fund the British Broadcasting Corporation!? That’s insane.,negative,0.008387004,0.91000754,0.081605434,-0.9016205,244695,45022,289717,373.0299987792969,374.3200073242188,0.3458189821578304
1887535165603561505,2025-02-06,"Billions of taxpayer dollars to known FRAUDULENT entities are STILL being APPROVED by Treasury. 

This needs to STOP NOW!",negative,0.013204984,0.84171504,0.14507997,-0.82851005,127356,36450,163806,373.0299987792969,374.3200073242188,0.3458189821578304
1887534216453263617,2025-02-06,Exactly. The money laundering is done through several intermediaries.,negative,0.01992847,0.5095907,0.47048086,-0.48966223,84765,17469,102234,373.0299987792969,374.3200073242188,0.3458189821578304
1887502828333044041,2025-02-06,"Why did Democrat Senator Durbin block release of the Epstein client list?

What is he hiding?",negative,0.007590201,0.64171267,0.3506971,-0.6341225,165333,33828,199161,373.0299987792969,374.3200073242188,0.3458189821578304
1887383992955248859,2025-02-06,Exactly,neutral,0.2489008,0.21627551,0.5348236,0.032625288,130037,11221,141258,373.0299987792969,374.3200073242188,0.3458189821578304
1887382379922083948,2025-02-06,It’s almost like I’m good with money 😂,positive,0.8976111,0.0073843845,0.09500452,0.8902267,172606,18785,191391,373.0299987792969,374.3200073242188,0.3458189821578304
1887382256521453746,2025-02-06,Room for improvement,positive,0.56186897,0.023551969,0.41457906,0.538317,53539,7194,60733,373.0299987792969,374.3200073242188,0.3458189821578304
1887364918271238477,2025-02-06,No kidding,neutral,0.21171527,0.20013961,0.5881451,0.011575654,96244,16095,112339,373.0299987792969,374.3200073242188,0.3458189821578304
1887322729562485137,2025-02-06,"Wow, this is insane!",positive,0.40241557,0.3170236,0.2805608,0.08539197,66709,16712,83421,373.0299987792969,374.3200073242188,0.3458189821578304
1887263781325099487,2025-02-05,Interesting,neutral,0.18237905,0.16365866,0.6539623,0.018720388,18476,2349,20825,387.510009765625,378.1700134277344,-2.4102593746003285
1887258455037387257,2025-02-05,"Yes. 

And much needed.",positive,0.6095634,0.04361574,0.34682083,0.56594765,142682,15100,157782,387.510009765625,378.1700134277344,-2.4102593746003285
1887233566263967812,2025-02-05,"With the support of President @realDonaldTrump, the @DOGE team will aim to make rapid safety upgrades to the air traffic control system.

Just a few days ago, the FAA’s primary aircraft safety notification system failed for several hours!

https://t.co/WHwNNBN0Zd",negative,0.08314371,0.4962856,0.42057073,-0.41314188,136716,24262,160978,387.510009765625,378.1700134277344,-2.4102593746003285
1887230368597876741,2025-02-05,The anti-corruption drive is accelerating,neutral,0.2860265,0.07516778,0.6388057,0.21085873,95356,18606,113962,387.510009765625,378.1700134277344,-2.4102593746003285
1887228628028551386,2025-02-05,Interesting,neutral,0.18237905,0.16365866,0.6539623,0.018720388,32022,6068,38090,387.510009765625,378.1700134277344,-2.4102593746003285
1887215786533548536,2025-02-05,Exactly,neutral,0.2489008,0.21627551,0.5348236,0.032625288,25162,2735,27897,387.510009765625,378.1700134277344,-2.4102593746003285
1887197634156503306,2025-02-05,NYT is government-funded media,negative,0.0141304135,0.63694954,0.34892005,-0.6228191,98471,29460,127931,387.510009765625,378.1700134277344,-2.4102593746003285
1887197180605431908,2025-02-05,Bullseye,negative,0.11044905,0.48962787,0.3999231,-0.37917882,71770,7083,78853,387.510009765625,378.1700134277344,-2.4102593746003285
1887186837627670746,2025-02-05,True,neutral,0.40516117,0.0926248,0.502214,0.31253636,150852,33133,183985,387.510009765625,378.1700134277344,-2.4102593746003285
1887186674263990619,2025-02-05,"Not for long. 

This is obviously a huge waste of taxpayer money!",negative,0.008346632,0.941731,0.04992242,-0.93338436,130012,29881,159893,387.510009765625,378.1700134277344,-2.4102593746003285
1887185959596253599,2025-02-05,Corrupt politician says what?,negative,0.0057841297,0.85008234,0.14413355,-0.8442982,198517,25996,224513,387.510009765625,378.1700134277344,-2.4102593746003285
1887184902543577590,2025-02-05,"Yeah, this is where the big money fraud is happening",negative,0.008594068,0.8308434,0.16056255,-0.8222493,208777,45637,254414,387.510009765625,378.1700134277344,-2.4102593746003285
1887184544438108502,2025-02-05,Haha 💯,positive,0.6070491,0.03422328,0.35872754,0.57282585,32097,3977,36074,387.510009765625,378.1700134277344,-2.4102593746003285
1887179922222743928,2025-02-05,How is this reality? Lmaooo,negative,0.051246893,0.5945041,0.35424903,-0.54325724,60619,9639,70258,387.510009765625,378.1700134277344,-2.4102593746003285
1887173188276113515,2025-02-05,Interesting,neutral,0.18237905,0.16365866,0.6539623,0.018720388,19585,3319,22904,387.510009765625,378.1700134277344,-2.4102593746003285
1887172936924385705,2025-02-05,"Not an efficient use of taxpayer funds. 

This wasteful expenditure will be deleted.",negative,0.009259183,0.90581954,0.08492135,-0.8965604,62458,13305,75763,387.510009765625,378.1700134277344,-2.4102593746003285
1887172343954563552,2025-02-05,"It’s more than just USAID, but … yes",neutral,0.43714523,0.017689453,0.54516536,0.41945577,83245,13613,96858,387.510009765625,378.1700134277344,-2.4102593746003285
1887168189777285425,2025-02-05,Nobody cares,negative,0.017397366,0.72132176,0.26128086,-0.7039244,299178,34148,333326,387.510009765625,378.1700134277344,-2.4102593746003285
1887164770811355449,2025-02-05,Exactly,neutral,0.2489008,0.21627551,0.5348236,0.032625288,82453,16548,99001,387.510009765625,378.1700134277344,-2.4102593746003285
1887164691199254919,2025-02-05,Many media outlets are going to experience a mysterious drop in revenue,negative,0.019976076,0.5388356,0.44118834,-0.5188595,277868,39966,317834,387.510009765625,378.1700134277344,-2.4102593746003285
1887161421969936489,2025-02-05,Crazy waste of your tax money!,negative,0.027428145,0.8371501,0.1354218,-0.80972195,89267,21753,111020,387.510009765625,378.1700134277344,-2.4102593746003285
1887160798511804431,2025-02-05,"This is a great line:

“Yeah well I didn’t vote for Joe Biden’s non-binary Deep State theater kids to get a blank check to give my tax dollars to fringe left-wing NGO slush funds for four years, but that’s exactly what happened.”

🤣💯",negative,0.16981658,0.43766364,0.39251974,-0.26784706,154523,27417,181940,387.510009765625,378.1700134277344,-2.4102593746003285
1887156853315911817,2025-02-05,"Accurate. 

We just renamed US Digital Services, created by Obama, to US DOGE Services, with a mandate to modernize all computer systems in the US government. 

This is something that is sorely needed!",neutral,0.17353041,0.33674124,0.48972836,-0.16321082,94803,18756,113559,387.510009765625,378.1700134277344,-2.4102593746003285
1887148908993769849,2025-02-05,Public support for the Democratic Party has collapsed,negative,0.012823666,0.78304213,0.20413427,-0.7702185,183364,23814,207178,387.510009765625,378.1700134277344,-2.4102593746003285
1887147268987289755,2025-02-05,This is odd,negative,0.020437583,0.74772555,0.23183686,-0.72728795,104739,21914,126653,387.510009765625,378.1700134277344,-2.4102593746003285
1887146932230832611,2025-02-05,Exactly,neutral,0.2489008,0.21627551,0.5348236,0.032625288,60679,10249,70928,387.510009765625,378.1700134277344,-2.4102593746003285
1887143363557617775,2025-02-05,Yeah,neutral,0.24336074,0.23542276,0.52121645,0.007937983,76756,23473,100229,387.510009765625,378.1700134277344,-2.4102593746003285
1887037252984860679,2025-02-05,How the tables have turned,negative,0.015218023,0.6643059,0.320476,-0.6490879,107686,20592,128278,387.510009765625,378.1700134277344,-2.4102593746003285
1887015419283714491,2025-02-05,🤣🤣 Amazing,positive,0.81810313,0.036057215,0.1458396,0.7820459,236135,28285,264420,387.510009765625,378.1700134277344,-2.4102593746003285
1887010360458170590,2025-02-05,This how the legacy media actually works,neutral,0.03342295,0.31743482,0.6491422,-0.28401187,34866,5271,40137,387.510009765625,378.1700134277344,-2.4102593746003285
1886937593582846144,2025-02-05,Massive increase in spending after the Department of Education was created with no actual improvement in education!,negative,0.046346672,0.65551895,0.29813436,-0.6091723,172136,41859,213995,387.510009765625,378.1700134277344,-2.4102593746003285
1886921430719144018,2025-02-04,Interesting,neutral,0.18237905,0.16365866,0.6539623,0.018720388,59657,11163,70820,382.6300048828125,392.2099914550781,2.5037206831700702
1886921310682353860,2025-02-04,Truth is indistinguishable from parody these days 🤣🤣,negative,0.07753962,0.49419785,0.4282625,-0.41665822,132632,15830,148462,382.6300048828125,392.2099914550781,2.5037206831700702
1886920896180277436,2025-02-04,Great idea!,positive,0.95480484,0.005026269,0.040168833,0.94977856,39888,8126,48014,382.6300048828125,392.2099914550781,2.5037206831700702
1886904722335862884,2025-02-04,Did you know that over $100 billion dollars in COVID payments was stolen by professional foreign fraud rings?,negative,0.006963066,0.8311115,0.16192542,-0.8241484,213021,60836,273857,382.6300048828125,392.2099914550781,2.5037206831700702
1886877943437168696,2025-02-04,Awesome 😎,positive,0.9277879,0.005206374,0.06700576,0.92258155,62037,7714,69751,382.6300048828125,392.2099914550781,2.5037206831700702
1886872053414027340,2025-02-04,Indeed 🧐,neutral,0.15085244,0.07313773,0.7760099,0.07771471,140050,21145,161195,382.6300048828125,392.2099914550781,2.5037206831700702
1886870636426875166,2025-02-04,Amazing 🤣🤣,positive,0.82921004,0.021048643,0.14974134,0.8081614,216280,22035,238315,382.6300048828125,392.2099914550781,2.5037206831700702
1886869477226115386,2025-02-04,"Seriously. I hear this all the time!

Demonstrates an utter lack of respect for how your hard-earned money is spent.",negative,0.004160461,0.96071225,0.035127226,-0.9565518,204110,24403,228513,382.6300048828125,392.2099914550781,2.5037206831700702
1886868701057896573,2025-02-04,"Obviously, @DOGE is trying to STOP your tax dollars from being stolen for WASTE and FRAUD. 

@RepJeffries wants that to continue.",negative,0.025156925,0.6944357,0.2804074,-0.6692788,243160,49942,293102,382.6300048828125,392.2099914550781,2.5037206831700702
1886868219723743364,2025-02-04,That is an insane misallocation of resources!,negative,0.011947151,0.91523576,0.07281708,-0.9032886,312428,67448,379876,382.6300048828125,392.2099914550781,2.5037206831700702
1886867922296963230,2025-02-04,Interesting 🤨,neutral,0.12699236,0.17490974,0.6980979,-0.04791738,97471,26709,124180,382.6300048828125,392.2099914550781,2.5037206831700702
1886865652969017537,2025-02-04,Awesome 😎,positive,0.9277879,0.005206374,0.06700576,0.92258155,55136,8963,64099,382.6300048828125,392.2099914550781,2.5037206831700702
1886855362713727145,2025-02-04,USAID has been pushing censorship laws in Europe,neutral,0.01967455,0.35523015,0.6250953,-0.3355556,110097,24806,134903,382.6300048828125,392.2099914550781,2.5037206831700702
1886842910416535753,2025-02-04,"If they want to cancel @DOGE in exchange for deleting everything in the federal government that isn’t explicit law passed by Congress, I would gladly take that deal!

But they would never do it. Not in a million years.",negative,0.079100244,0.5570769,0.36382285,-0.47797662,172476,29152,201628,382.6300048828125,392.2099914550781,2.5037206831700702
1886841450802856305,2025-02-04,Vindman wants his bribe money,negative,0.019988572,0.5286163,0.45139518,-0.5086277,134175,35427,169602,382.6300048828125,392.2099914550781,2.5037206831700702
